,0
3220,0.036261214
3221,0.035742553
3222,0.035814853
3223,0.034569495
3224,0.034896
3225,0.034723204
3226,0.036271899
3227,0.037577305
3228,0.037445885
3229,0.036130232
3230,0.034626042
3231,0.03454245
3232,0.035035188
3233,0.035086834
3234,0.035811997
3235,0.034819077
3236,0.034882047
3237,0.035363619
3238,0.035356848
3239,0.036914781
3240,0.038413797
3241,0.038646603
3242,0.038734795
3243,0.03836146
3244,0.037744347
3245,0.038363256
3246,0.03892147
3247,0.039655409
3248,0.039676956
3249,0.039336914
3250,0.040157018
3251,0.039352292
3252,0.041526265
3253,0.041253607
3254,0.041511872
3255,0.042153248
3256,0.044033574
3257,0.044591884
3258,0.044144539
3259,0.04359494
3260,0.04479126
3261,0.045720455
3262,0.045971062
3263,0.046022006
3264,0.047956377
3265,0.047337159
3266,0.048131281
3267,0.047924344
3268,0.049427829
3269,0.050964348
3270,0.05186166
3271,0.053500528
3272,0.054996398
3273,0.055157554
3274,0.057313059
3275,0.05882794
3276,0.060829361
3277,0.061470412
3278,0.062009493
3279,0.063423665
3280,0.065907554
3281,0.06960138
3282,0.072447668
3283,0.073702521
3284,0.077373598
3285,0.081485857
3286,0.084349494
3287,0.087980387
3288,0.091330267
3289,0.094969711
3290,0.098158287
3291,0.10020245
3292,0.10379112
3293,0.10639655
3294,0.10920518
3295,0.11168055
3296,0.1150136
3297,0.11848794
3298,0.12026124
3299,0.12408022
3300,0.12894899
3301,0.13087243
3302,0.13286
3303,0.134333
3304,0.13594685
3305,0.13757645
3306,0.13822813
3307,0.1372974
3308,0.1378693
3309,0.13846602
3310,0.13839664
3311,0.13726419
3312,0.13521461
3313,0.13487889
3314,0.13297035
3315,0.12995884
3316,0.12751791
3317,0.12510822
3318,0.12185501
3319,0.11835173
3320,0.11586041
3321,0.11304005
3322,0.1083216
3323,0.10504073
3324,0.10214996
3325,0.098386834
3326,0.094331066
3327,0.090464942
3328,0.086354266
3329,0.082987766
3330,0.080011901
3331,0.076343047
3332,0.072140688
3333,0.068378916
3334,0.065881526
3335,0.063609223
3336,0.060271418
3337,0.058447445
3338,0.056117708
3339,0.054662648
3340,0.052593526
3341,0.05129557
3342,0.052137157
3343,0.051568217
3344,0.0527049
3345,0.054991377
3346,0.05781993
3347,0.059284225
3348,0.060251769
3349,0.062864957
3350,0.065052119
3351,0.06697172
3352,0.069535992
3353,0.071962162
3354,0.075113072
3355,0.077809441
3356,0.080454808
3357,0.08407974
3358,0.087244373
3359,0.08940804
3360,0.091773548
3361,0.093791259
3362,0.095108728
3363,0.096149279
3364,0.09727982
3365,0.096851623
3366,0.096105359
3367,0.096440962
3368,0.095591446
3369,0.093698075
3370,0.092111704
3371,0.087892814
3372,0.084598735
3373,0.082060271
3374,0.078155228
3375,0.075145084
3376,0.071479144
3377,0.068994902
3378,0.065740845
3379,0.06294804
3380,0.059897658
3381,0.056986968
3382,0.055527444
3383,0.053966983
3384,0.052818499
3385,0.051978408
3386,0.050967808
3387,0.048545431
3388,0.04788845
3389,0.047273967
3390,0.046686901
3391,0.046716155
3392,0.046032356
3393,0.04579807
3394,0.046687815
3395,0.046200477
3396,0.04534093
3397,0.044771646
3398,0.044692845
3399,0.044309484
3400,0.044708067
3401,0.043958154
3402,0.043942682
3403,0.044535152
3404,0.045490182
3405,0.043685129
3406,0.04325265
3407,0.04270356
3408,0.042681665
3409,0.042160161
3410,0.04261129
3411,0.042773702
3412,0.041487169
3413,0.041776648
3414,0.041442912
3415,0.040327333
3416,0.041728945
3417,0.041283027
3418,0.040570051
3419,0.039269208
3420,0.041417133
3421,0.040156126
3422,0.040970425
3423,0.041138764
3424,0.041251934
3425,0.041324729
3426,0.041066386
3427,0.040863844
3428,0.039704309
3429,0.039541477
3430,0.039631314
3431,0.040950392
3432,0.040223303
3433,0.039847578
3434,0.039863068
3435,0.038451204
3436,0.037975146
3437,0.037300048
3438,0.03801106
3439,0.038037648
3440,0.03781811
3441,0.039520424
3442,0.040037486
3443,0.039930651
3444,0.039448843
3445,0.037693876
3446,0.037850419
3447,0.037596303
3448,0.035743344
3449,0.035501286
3450,0.035960444
3451,0.03455911
3452,0.035157294
3453,0.034632096
3454,0.03371179
3455,0.033894258
3456,0.035094096
3457,0.034430789
3458,0.034590911
3459,0.03481957
3460,0.034277308
3461,0.033771757
3462,0.033225657
3463,0.034220466
3464,0.033814436
3465,0.034794969
3466,0.033788055
3467,0.031794406
3468,0.033416681
3469,0.03307852
3470,0.032483239
3471,0.032696277
3472,0.033270976
3473,0.033527566
3474,0.033793461
3475,0.034243007
3476,0.035168365
3477,0.035883311
3478,0.036859133
3479,0.036916417
3480,0.037047784
3481,0.036883625
3482,0.035773414
3483,0.037138605
3484,0.036523266
3485,0.035914664
3486,0.038194406
3487,0.03958207
3488,0.04052451
3489,0.040720062
3490,0.041394733
3491,0.042173215
3492,0.040206598
3493,0.0397286
3494,0.041487358
3495,0.042827617
3496,0.045493407
3497,0.048376906
3498,0.049896736
3499,0.053656019
3500,0.055850703
3501,0.057131982
3502,0.060384681
3503,0.064033836
3504,0.067711717
3505,0.071260828
3506,0.07490665
3507,0.078117465
3508,0.083136225
3509,0.087013583
3510,0.091104658
3511,0.095159534
3512,0.099077165
3513,0.10319217
3514,0.10624753
3515,0.10977612
3516,0.11224596
3517,0.11657529
3518,0.12043395
3519,0.12204049
3520,0.12388783
3521,0.12641159
3522,0.12671912
3523,0.12803237
3524,0.12861868
3525,0.12923013
3526,0.12883331
3527,0.12730253
3528,0.12572482
3529,0.12449896
3530,0.12377251
3531,0.12313569
3532,0.12186046
3533,0.12013742
3534,0.11759275
3535,0.11539249
3536,0.11239502
3537,0.10743657
3538,0.10373434
3539,0.10012042
3540,0.097227217
3541,0.092817484
3542,0.090557518
3543,0.087982347
3544,0.085419528
3545,0.081723987
3546,0.077921923
3547,0.074432525
3548,0.070602408
3549,0.067270369
3550,0.06350777
3551,0.06132642
3552,0.059359038
3553,0.056557277
3554,0.053171784
3555,0.050707457
3556,0.049575106
3557,0.048395435
3558,0.047591279
3559,0.047330561
3560,0.047303816
3561,0.04768056
3562,0.048745202
3563,0.049122534
3564,0.050177172
3565,0.052038798
3566,0.05429802
3567,0.057477032
3568,0.059549232
3569,0.062470984
3570,0.064294926
3571,0.0672735
3572,0.069215657
3573,0.071442221
3574,0.072189915
3575,0.075435321
3576,0.077113334
3577,0.078807449
3578,0.079964551
3579,0.081960351
3580,0.082093514
3581,0.08287056
3582,0.082222774
3583,0.080998691
3584,0.079257613
3585,0.076384622
3586,0.074242841
3587,0.071999269
3588,0.069635452
3589,0.066694009
3590,0.064424699
3591,0.062134789
3592,0.060856246
3593,0.056559754
3594,0.055231844
3595,0.052434417
3596,0.051055566
3597,0.049203813
3598,0.046731419
3599,0.04460814
3600,0.043687315
3601,0.042661173
3602,0.041039938
3603,0.039828564
3604,0.04107209
3605,0.040601367
3606,0.040233559
3607,0.040093096
3608,0.039946878
3609,0.039913613
3610,0.03861682
3611,0.037555333
3612,0.036496401
3613,0.037122169
3614,0.036676855
3615,0.03718779
3616,0.036301607
3617,0.035685304
3618,0.034463912
3619,0.033944216
3620,0.034106701
3621,0.035273681
3622,0.035047244
3623,0.035854866
3624,0.035896315
3625,0.038588053
3626,0.037152896
3627,0.037128691
3628,0.036244029
3629,0.036293694
3630,0.035688914
3631,0.035652829
3632,0.034287416
3633,0.033184089
3634,0.033773267
3635,0.033952028
3636,0.035103612
3637,0.035946181
3638,0.035000289
3639,0.035702865
3640,0.034771024
3641,0.033913776
3642,0.034175909
3643,0.034363562
3644,0.033999512
3645,0.032481991
3646,0.033309131
3647,0.032735425
3648,0.03219103
3649,0.032165086
3650,0.031665212
3651,0.03181402
3652,0.032696956
3653,0.033175417
3654,0.034652958
3655,0.033339954
3656,0.033631593
3657,0.034186564
3658,0.033912042
3659,0.032483995
3660,0.031387703
3661,0.030789902
3662,0.031283394
3663,0.031207683
3664,0.030631328
3665,0.030502846
3666,0.03018389
3667,0.032210636
3668,0.031994205
3669,0.032351125
3670,0.033327159
3671,0.032751324
3672,0.031204866
3673,0.032264137
3674,0.031707887
3675,0.032529103
3676,0.030560842
3677,0.031980799
3678,0.032426869
3679,0.032942751
3680,0.033981624
3681,0.033633197
3682,0.033638593
3683,0.034452432
3684,0.035424603
3685,0.036440834
3686,0.036715041
3687,0.037143616
3688,0.036221894
3689,0.036368703
3690,0.036280896
3691,0.036590067
3692,0.036068559
3693,0.036120719
3694,0.034395947
3695,0.035291657
3696,0.034567678
3697,0.035217928
3698,0.036106721
3699,0.036984959
3700,0.037424184
3701,0.03765695
3702,0.037688308
3703,0.036559253
3704,0.036193886
3705,0.03641074
3706,0.037653411
3707,0.038836463
3708,0.039506289
3709,0.040873117
3710,0.043523081
3711,0.047060205
3712,0.049892308
3713,0.051975756
3714,0.05439392
3715,0.057547987
3716,0.061100535
3717,0.064531197
3718,0.066772431
3719,0.071957374
3720,0.075616918
3721,0.078880291
3722,0.08258056
3723,0.087768387
3724,0.092564813
3725,0.096564295
3726,0.10053289
3727,0.10491382
3728,0.10744336
3729,0.11034217
3730,0.11553724
3731,0.11857058
3732,0.12140435
3733,0.12396376
3734,0.125644
3735,0.12793265
3736,0.12766462
3737,0.1285926
3738,0.12778263
3739,0.12861298
3740,0.129712
3741,0.12883083
3742,0.12917051
3743,0.12864741
3744,0.12621245
3745,0.12552085
3746,0.12356146
3747,0.12284946
3748,0.11991963
3749,0.11654802
3750,0.11317926
3751,0.11144124
3752,0.1092708
3753,0.10610177
3754,0.10473357
3755,0.10255935
3756,0.099756327
3757,0.096142398
3758,0.093466481
3759,0.090066561
3760,0.087198037
3761,0.083764191
3762,0.080402265
3763,0.077196306
3764,0.075240746
3765,0.072947507
3766,0.069422235
3767,0.066994359
3768,0.063427046
3769,0.060185515
3770,0.056781058
3771,0.055392079
3772,0.054821832
3773,0.053897274
3774,0.053620755
3775,0.052648698
3776,0.052542766
3777,0.052308674
3778,0.05327013
3779,0.054732608
3780,0.056876716
3781,0.056996447
3782,0.058055977
3783,0.060562734
3784,0.062618789
3785,0.066406621
3786,0.068315415
3787,0.072580851
3788,0.075934399
3789,0.080107071
3790,0.082123013
3791,0.084665028
3792,0.087852602
3793,0.089682823
3794,0.090830088
3795,0.091825765
3796,0.092094367
3797,0.093097258
3798,0.093823137
3799,0.092367949
3800,0.092560695
3801,0.090619707
3802,0.087464451
3803,0.085282858
3804,0.083273319
3805,0.079361137
3806,0.076086566
3807,0.072059481
3808,0.0694208
3809,0.065885862
3810,0.062715313
3811,0.059587874
3812,0.057131028
3813,0.053961787
3814,0.052764047
3815,0.051490596
3816,0.049615368
3817,0.048261613
3818,0.047692902
3819,0.047390809
3820,0.048771253
3821,0.049000498
3822,0.049618182
3823,0.049389586
3824,0.049089494
3825,0.048760266
3826,0.048651147
3827,0.049110935
3828,0.049549818
3829,0.050381567
3830,0.050016512
3831,0.049628441
3832,0.049429705
3833,0.050171809
3834,0.050143574
3835,0.050116187
3836,0.049033121
3837,0.048559411
3838,0.047603766
3839,0.047046821
3840,0.046478293
3841,0.047683078
3842,0.046812505
3843,0.046055154
3844,0.044768935
3845,0.045145775
3846,0.046204255
3847,0.04604569
3848,0.044647915
3849,0.042217886
3850,0.041918829
3851,0.038602326
3852,0.038172916
3853,0.038726718
3854,0.036511127
3855,0.036839757
3856,0.036425243
3857,0.036127997
3858,0.035960245
3859,0.036353222
3860,0.03607191
3861,0.036150457
3862,0.037323641
3863,0.036840118
3864,0.03784269
3865,0.037468055
3866,0.036332132
3867,0.03647881
3868,0.037381626
3869,0.037490045
3870,0.036784987
3871,0.034521093
3872,0.033946652
3873,0.033851614
3874,0.033093298
3875,0.032400138
3876,0.031969002
3877,0.031075452
3878,0.031946714
3879,0.031548161
3880,0.031090364
3881,0.031443775
3882,0.031647752
3883,0.032169404
3884,0.032544021
3885,0.033274274
3886,0.034096388
3887,0.034406721
3888,0.034966211
3889,0.033826956
3890,0.03346308
3891,0.033485187
3892,0.032905105
3893,0.033031628
3894,0.033544726
3895,0.033440741
3896,0.032236751
3897,0.030935267
3898,0.032031676
3899,0.032074507
3900,0.032787398
3901,0.032281989
3902,0.034070704
3903,0.033720106
3904,0.033547826
3905,0.034868501
3906,0.034160179
3907,0.03538692
3908,0.034316502
3909,0.034005497
3910,0.03238398
3911,0.032407977
3912,0.033825786
3913,0.032866326
3914,0.033016501
3915,0.032421726
3916,0.032467568
3917,0.033232867
3918,0.03381926
3919,0.032788999
3920,0.032385504
3921,0.034192859
3922,0.036009968
3923,0.035767805
3924,0.035231362
3925,0.036984419
3926,0.03930984
3927,0.041469418
3928,0.043418682
3929,0.044931215
3930,0.045801985
3931,0.04875263
3932,0.051042996
3933,0.053471421
3934,0.055949589
3935,0.058441537
3936,0.060802849
3937,0.06364905
3938,0.067579116
3939,0.071496341
3940,0.07702543
3941,0.081603317
3942,0.086543131
3943,0.091345789
3944,0.096279852
3945,0.099690781
3946,0.10344748
3947,0.10719159
3948,0.1103464
3949,0.11227283
3950,0.11499731
3951,0.1175272
3952,0.12003517
3953,0.11984575
3954,0.12201316
3955,0.12296761
3956,0.12398028
3957,0.12482491
3958,0.12497287
3959,0.12632021
3960,0.12592401
3961,0.12579998
3962,0.1239397
3963,0.12211359
3964,0.11991154
3965,0.11792555
3966,0.11622284
3967,0.1133518
3968,0.10936458
3969,0.10648051
3970,0.1041834
3971,0.10205267
3972,0.098797504
3973,0.09552661
3974,0.092956136
3975,0.089340459
3976,0.084835757
3977,0.081642523
3978,0.077826919
3979,0.07421549
3980,0.070666561
3981,0.068467003
3982,0.064445945
3983,0.061621206
3984,0.05972284
3985,0.057707501
3986,0.05514645
3987,0.053651302
3988,0.053304396
3989,0.051664904
3990,0.051648323
3991,0.051500158
3992,0.051382996
3993,0.051567574
3994,0.051819394
3995,0.051756189
3996,0.052522738
3997,0.05606614
3998,0.060120054
3999,0.063235134
4000,0.066168581
4001,0.06891664
4002,0.071914034
4003,0.07424122
4004,0.07926724
4005,0.082812082
4006,0.08521463
4007,0.08839669
4008,0.090528239
4009,0.090365628
4010,0.091048411
4011,0.092975363
4012,0.09413344
4013,0.093808842
4014,0.092344465
4015,0.090574006
4016,0.088976818
4017,0.085054448
4018,0.083023262
4019,0.08051795
4020,0.076716219
4021,0.072747305
4022,0.068419534
4023,0.063698083
4024,0.060227854
4025,0.056820472
4026,0.054675507
4027,0.051979985
4028,0.048575685
4029,0.046438617
4030,0.044240381
4031,0.043066975
4032,0.042246959
4033,0.041035457
4034,0.041054424
4035,0.039938446
4036,0.040353841
4037,0.040136284
4038,0.039099912
4039,0.038634008
4040,0.038965609
4041,0.039252604
4042,0.038636133
4043,0.03835427
4044,0.037722482
4045,0.03722863
4046,0.039370447
4047,0.040718582
4048,0.03968747
4049,0.038874668
4050,0.039592416
4051,0.039582495
4052,0.040048641
4053,0.039773181
4054,0.04054475
4055,0.040258656
4056,0.039069034
4057,0.037798165
4058,0.036416136
4059,0.035817164
4060,0.036717899
4061,0.03684173
4062,0.03606078
4063,0.035658999
4064,0.036028026
4065,0.036188781
4066,0.036909006
4067,0.036633783
4068,0.036997931
4069,0.036503603
4070,0.0371892
4071,0.037962938
4072,0.039370874
4073,0.039256194
4074,0.039202304
4075,0.038581886
4076,0.038332681
4077,0.038498598
4078,0.039041632
4079,0.038851421
4080,0.038763971
4081,0.039187524
4082,0.038054605
4083,0.037982913
4084,0.038434914
4085,0.037487265
4086,0.036872141
4087,0.036623416
4088,0.037347264
4089,0.039545482
4090,0.039564929
4091,0.038291944
4092,0.037615967
4093,0.038044534
4094,0.038149728
4095,0.038395996
4096,0.038681735
4097,0.037995422
4098,0.03772795
4099,0.038095703
4100,0.037450474
4101,0.036194168
4102,0.036097295
4103,0.036144534
4104,0.035212527
4105,0.036030455
4106,0.035787329
4107,0.035802306
4108,0.03663702
4109,0.036983676
4110,0.037563812
4111,0.037160784
4112,0.036854866
4113,0.03752696
4114,0.036862246
4115,0.037013502
4116,0.036753626
4117,0.036850877
4118,0.03751078
4119,0.03821221
4120,0.037538988
4121,0.037190218
4122,0.036375732
4123,0.035167613
4124,0.03567354
4125,0.037571416
4126,0.038079055
4127,0.038270212
4128,0.037204957
4129,0.036259934
4130,0.036632306
4131,0.03636806
4132,0.036494341
4133,0.03686302
4134,0.036879707
4135,0.036326903
4136,0.036693217
4137,0.037600018
4138,0.037416663
4139,0.038693558
4140,0.039595167
4141,0.039623965
4142,0.042186519
4143,0.04286516
4144,0.043764092
4145,0.045836543
4146,0.046747789
4147,0.048549543
4148,0.049798986
4149,0.052746436
4150,0.054766767
4151,0.05792712
4152,0.061706445
4153,0.065179644
4154,0.067153862
4155,0.071469722
4156,0.074400749
4157,0.078014154
4158,0.08285794
4159,0.087010058
4160,0.090956421
4161,0.095316332
4162,0.099958787
4163,0.10304156
4164,0.10574734
4165,0.10915659
4166,0.11130756
4167,0.11446681
4168,0.11670885
4169,0.11878139
4170,0.12149696
4171,0.12358113
4172,0.12416419
4173,0.12507178
4174,0.12583202
4175,0.12506459
4176,0.12360642
4177,0.12172674
4178,0.12148398
4179,0.11973937
4180,0.11882375
4181,0.11762452
4182,0.11467864
4183,0.11191082
4184,0.10936095
4185,0.10654937
4186,0.10411843
4187,0.10137231
4188,0.098078091
4189,0.094452521
4190,0.090634974
4191,0.085077106
4192,0.081344204
4193,0.078638288
4194,0.075520677
4195,0.072558234
4196,0.068634173
4197,0.066121346
4198,0.063334039
4199,0.060679323
4200,0.057506555
4201,0.055306662
4202,0.052505675
4203,0.04955995
4204,0.046006468
4205,0.046365676
4206,0.045323525
4207,0.044677162
4208,0.044779094
4209,0.04522185
4210,0.045469649
4211,0.045632447
4212,0.044968315
4213,0.045419363
4214,0.047576858
4215,0.048529773
4216,0.050857691
4217,0.0551625
4218,0.057444138
4219,0.060571684
4220,0.063562631
4221,0.065306121
4222,0.068891294
4223,0.071212602
4224,0.073957855
4225,0.077283304
4226,0.080084406
4227,0.081323188
4228,0.082922756
4229,0.083339357
4230,0.084499597
4231,0.083696749
4232,0.082083206
4233,0.08139774
4234,0.07956771
4235,0.078075975
4236,0.074781263
4237,0.07191385
4238,0.069032034
4239,0.06600934
4240,0.062773508
4241,0.059372525
4242,0.05766647
4243,0.055488781
4244,0.051297772
4245,0.049225282
4246,0.045515243
4247,0.043534727
4248,0.041639142
4249,0.040795691
4250,0.039212719
4251,0.038173644
4252,0.038385259
4253,0.039107067
4254,0.03982701
4255,0.04067453
4256,0.039915136
4257,0.039560133
4258,0.039452053
4259,0.038789199
4260,0.038360887
4261,0.037707491
4262,0.038365241
4263,0.038747251
4264,0.039557161
4265,0.040525899
4266,0.040954341
4267,0.04084111
4268,0.040442196
4269,0.041446453
4270,0.04079039
4271,0.040280268
4272,0.041271793
4273,0.041607669
4274,0.042464897
4275,0.042001798
4276,0.042112343
4277,0.042221221
4278,0.042378008
4279,0.042547945
4280,0.041578315
4281,0.041666856
4282,0.042580028
4283,0.043049043
4284,0.043328812
4285,0.043532235
4286,0.043200355
4287,0.044117281
4288,0.044165882
4289,0.043852146
4290,0.043327284
4291,0.043538133
4292,0.043805707
4293,0.042765507
4294,0.042842287
4295,0.043354899
4296,0.042528923
4297,0.043870689
4298,0.043604655
4299,0.044104502
4300,0.043000092
4301,0.044684676
4302,0.043930008
4303,0.042011163
4304,0.041602804
4305,0.041106237
4306,0.041864268
4307,0.04198419
4308,0.042578804
4309,0.042540572
4310,0.042445958
4311,0.041971232
4312,0.041435999
4313,0.04158551
4314,0.042982344
4315,0.042151178
4316,0.04110013
4317,0.041996468
4318,0.041453437
4319,0.042154213
4320,0.041774805
4321,0.042658314
4322,0.042362106
4323,0.043185308
4324,0.042590057
4325,0.042758618
4326,0.042730142
4327,0.041368982
4328,0.041414001
4329,0.041537948
4330,0.042497867
4331,0.044213384
4332,0.044385505
4333,0.044486394
4334,0.044399966
4335,0.043468377
4336,0.044449396
4337,0.044343467
4338,0.043703837
4339,0.043688565
4340,0.043201451
4341,0.04434497
4342,0.045028415
4343,0.043691686
4344,0.043725131
4345,0.043227707
4346,0.04345543
4347,0.043270074
4348,0.042815384
4349,0.042340997
4350,0.041644507
4351,0.04265655
4352,0.042506436
4353,0.04397115
4354,0.045605702
4355,0.046169275
4356,0.047592572
4357,0.047565126
4358,0.049090279
4359,0.050978603
4360,0.052513995
4361,0.05489678
4362,0.057772904
4363,0.060914204
4364,0.063220842
4365,0.065765773
4366,0.069482498
4367,0.07331829
4368,0.076376641
4369,0.080732731
4370,0.083315553
4371,0.087698702
4372,0.091532426
4373,0.096499667
4374,0.0996026
4375,0.10323572
4376,0.10704315
4377,0.11132731
4378,0.11490348
4379,0.11806435
4380,0.12099809
4381,0.12315711
4382,0.12420399
4383,0.12571919
4384,0.12689821
4385,0.12885118
4386,0.13107913
4387,0.13074085
4388,0.13252968
4389,0.13270497
4390,0.13264034
4391,0.132826
4392,0.13096912
4393,0.12940743
4394,0.12922257
4395,0.1275828
4396,0.1260802
4397,0.12293626
4398,0.12140399
4399,0.11833873
4400,0.11591069
4401,0.11329686
4402,0.11094265
4403,0.10723228
4404,0.10451549
4405,0.10131633
4406,0.098256626
4407,0.094204529
4408,0.091016324
4409,0.086700887
4410,0.083408263
4411,0.08015316
4412,0.076971007
4413,0.072513123
4414,0.069850961
4415,0.067489713
4416,0.063769466
4417,0.06133292
4418,0.059075997
4419,0.056730632
4420,0.055500684
4421,0.054151561
4422,0.052761009
4423,0.051256799
4424,0.050011201
4425,0.048814388
4426,0.048472584
4427,0.048478153
4428,0.049432214
4429,0.050508805
4430,0.052451306
4431,0.055202697
4432,0.057343771
4433,0.060045076
4434,0.063564224
4435,0.066923109
4436,0.069946005
4437,0.073018946
4438,0.076536519
4439,0.077758894
4440,0.08092545
4441,0.083342711
4442,0.084275379
4443,0.086362447
4444,0.087563175
4445,0.087359638
4446,0.086549488
4447,0.085063805
4448,0.083734216
4449,0.08238239
4450,0.081008429
4451,0.078307665
4452,0.076555367
4453,0.072575407
4454,0.070328994
4455,0.067443992
4456,0.064219466
4457,0.061576878
4458,0.058215891
4459,0.055154094
4460,0.053018549
4461,0.049430609
4462,0.046604754
4463,0.044123962
4464,0.043708482
4465,0.041258061
4466,0.039921414
4467,0.03919674
4468,0.037782835
4469,0.036230826
4470,0.036863305
4471,0.036528594
4472,0.037227103
4473,0.036714357
4474,0.037235791
4475,0.037544526
4476,0.037879669
4477,0.038604687
4478,0.038958886
4479,0.039890454
4480,0.039827878
4481,0.039783534
4482,0.040334849
4483,0.041557431
4484,0.042313325
4485,0.042065468
4486,0.041882642
4487,0.040941375
4488,0.040784319
4489,0.040414912
4490,0.040704786
4491,0.040389165
4492,0.040544542
4493,0.04146388
4494,0.040575583
4495,0.040516644
4496,0.04070321
4497,0.042014902
4498,0.042441163
4499,0.043685272
4500,0.04428513
4501,0.043771507
4502,0.045066425
4503,0.044596338
4504,0.044841143
4505,0.045341425
4506,0.043944234
4507,0.043878758
4508,0.043286545
4509,0.043973694
4510,0.044529839
4511,0.045441306
4512,0.045584634
4513,0.045715794
4514,0.046033756
4515,0.045331564
4516,0.046425737
4517,0.046258752
4518,0.045854809
4519,0.045634168
4520,0.045989409
4521,0.044711239
4522,0.044690561
4523,0.044015191
4524,0.044380124
4525,0.044167766
4526,0.043901961
4527,0.044226475
4528,0.043792319
4529,0.044457065
4530,0.044205256
4531,0.043965357
4532,0.043199974
4533,0.042743051
4534,0.043493805
4535,0.042575374
4536,0.042154473
4537,0.042445098
4538,0.042451737
4539,0.042909812
4540,0.042558692
4541,0.043135582
4542,0.043022135
4543,0.043170418
4544,0.043200487
4545,0.044483376
4546,0.044661725
4547,0.045082342
4548,0.044029919
4549,0.044339566
4550,0.044438549
4551,0.043630135
4552,0.045401817
4553,0.044732852
4554,0.044431174
4555,0.04510003
4556,0.043128343
4557,0.043450883
4558,0.042571143
4559,0.042828598
4560,0.0420576
4561,0.041678896
4562,0.039832702
4563,0.039252581
4564,0.039707488
4565,0.038959553
4566,0.039627472
4567,0.040311994
4568,0.039000694
4569,0.039310109
4570,0.039687209
4571,0.039857526
4572,0.042078267
4573,0.041353849
4574,0.041623408
4575,0.041997318
4576,0.04398884
4577,0.046371819
4578,0.048883405
4579,0.051253489
4580,0.052579254
4581,0.053634066
4582,0.056302647
4583,0.059177307
4584,0.062604377
4585,0.064483507
4586,0.069822721
4587,0.073511365
4588,0.076984781
4589,0.080350012
4590,0.082731374
4591,0.086597305
4592,0.090343264
4593,0.094455327
4594,0.098020191
4595,0.10090389
4596,0.10369654
4597,0.10646966
4598,0.11063366
4599,0.11408891
4600,0.11693809
4601,0.11864652
4602,0.12143418
4603,0.12147063
4604,0.12477693
4605,0.12643285
4606,0.12619103
4607,0.12717897
4608,0.12634348
4609,0.12740807
4610,0.12556615
4611,0.1247324
4612,0.12288658
4613,0.1223925
4614,0.12046932
4615,0.11901115
4616,0.11699248
4617,0.11362266
4618,0.11056466
4619,0.10862696
4620,0.10604859
4621,0.10442754
4622,0.10246869
4623,0.09798217
4624,0.096851019
4625,0.093890983
4626,0.091694341
4627,0.088032544
4628,0.08416353
4629,0.079429577
4630,0.076049531
4631,0.073551202
4632,0.071426008
4633,0.070388139
4634,0.068620328
4635,0.065925576
4636,0.064938613
4637,0.061396556
4638,0.058125123
4639,0.056442453
4640,0.056549726
4641,0.057420291
4642,0.056558833
4643,0.054838012
4644,0.053721854
4645,0.053026101
4646,0.053084059
4647,0.052861999
4648,0.053858561
4649,0.053272402
4650,0.055511561
4651,0.057297534
4652,0.060109404
4653,0.061697907
4654,0.064362214
4655,0.065442647
4656,0.068599244
4657,0.071722276
4658,0.074689559
4659,0.077820932
4660,0.079177599
4661,0.081321229
4662,0.083529986
4663,0.085976863
4664,0.08654887
4665,0.087906706
4666,0.087316245
4667,0.087826184
4668,0.086843215
4669,0.085862643
4670,0.084883262
4671,0.082892766
4672,0.079550854
4673,0.075914045
4674,0.07512657
4675,0.071074571
4676,0.067650143
4677,0.064028759
4678,0.062026726
4679,0.059415874
4680,0.057501956
4681,0.054910147
4682,0.052057408
4683,0.049761929
4684,0.045752359
4685,0.042856024
4686,0.040378544
4687,0.037678878
4688,0.036362094
4689,0.035515244
4690,0.033755973
4691,0.032474055
4692,0.029599621
4693,0.029717435
4694,0.029602842
4695,0.029732723
4696,0.030203373
4697,0.031887067
4698,0.033577976
4699,0.033694682
4700,0.035304416
4701,0.034428832
4702,0.036056284
4703,0.035703434
4704,0.03622034
4705,0.037229815
4706,0.037782228
4707,0.037081015
4708,0.037746825
4709,0.038015861
4710,0.0383681
4711,0.038572026
4712,0.038542498
4713,0.038510917
4714,0.03838896
4715,0.038841137
4716,0.038815003
4717,0.039549387
4718,0.039413386
4719,0.039410852
4720,0.038407402
4721,0.038282178
4722,0.038857867
4723,0.039512203
4724,0.040016245
4725,0.0392245
4726,0.039304921
4727,0.040917436
4728,0.040564733
4729,0.038348102
4730,0.037190197
4731,0.036441904
4732,0.036817579
4733,0.037162239
4734,0.037714791
4735,0.038032136
4736,0.038968782
4737,0.040128648
4738,0.039695918
4739,0.040164853
4740,0.041710288
4741,0.042331493
4742,0.04369035
4743,0.044462605
4744,0.043221489
4745,0.043393195
4746,0.044574779
4747,0.044861073
4748,0.044115433
4749,0.042861061
4750,0.043794939
4751,0.042538887
4752,0.043409208
4753,0.042054843
4754,0.042906437
4755,0.042271503
4756,0.04068116
4757,0.040158617
4758,0.040747354
4759,0.040219079
4760,0.03991389
4761,0.039969392
4762,0.039591055
4763,0.039780189
4764,0.039718196
4765,0.039180488
4766,0.039414346
4767,0.039872847
4768,0.038743625
4769,0.038985234
4770,0.039659919
4771,0.039292007
4772,0.038980042
4773,0.03874156
4774,0.038006125
